food_category,restaurant,item_name,item_description,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein
Beverages,Red Robin,"Lagunitas IPA, 12oz","Lagunitas IPA, 12oz, Beer",180,0,0,0,0,15,14,0,0,3
Beverages,Red Robin,House Margarita (Rocks and Frozen),"House Margarita (Rocks and Frozen), From the Bar",120,0,0,0,0,900,18,0,16,0
Beverages,Red Robin,Long Island Iced Tea,"Long Island Iced Tea, From the Bar",340,0,0,0,0,50,38,0,35,0
Burgers,Red Robin,The Wedgie  Burger,"The Wedgie  Burger, Bottomless Steak Fries, Gourmet Burgers",540,34,12,1,120,620,18,5,7,40
Toppings & Ingredients,Red Robin,American (two slices),"American (two slices), Cheeses",110,10,6,0.5,30,570,2,0,1,5
Toppings & Ingredients,Red Robin,Bleu Cheese (crumbles),"Bleu Cheese (crumbles), Cheeses",150,12,7,0.5,35,540,2,1,0,8
Toppings & Ingredients,Red Robin,Pepper-Jack (one slice),"Pepper-Jack (one slice), Cheeses",100,8,5,0.5,25,190,0,0,0,7
Toppings & Ingredients,Red Robin,Provolone (one slice),"Provolone (one slice), Cheeses",80,6,3.5,0,20,200,0,0,0,6
Toppings & Ingredients,Red Robin,Swiss (one slice),"Swiss (one slice), Cheeses",110,9,6,0.5,30,60,0,0,0,8
Toppings & Ingredients,Red Robin,Add Bacon,"Add Bacon, Substitutions & Sides",100,7,2,0,20,0,0,0,0,10
Appetizers & Sides,Red Robin,Fried Pickle Nickels,"Fried Pickle Nickels, Appetizers",740,50,8,0.5,65,2830,62,3,14,6
Appetizers & Sides,Red Robin,Yukon Chips,"Yukon Chips, Substitutions & Sides",500,35,31,0,0,490,41,8,0,4
Baked Goods,Red Robin,Gluten Free,"Gluten Free, Fun w/ Buns",210,4.5,0,0,0,480,39,3,6,4
Beverages,Red Robin,"Ecco Domani  Pinot Grigio, 6oz","Ecco Domani  Pinot Grigio, 6oz, Wine",130,0,0,0,0,0,3,0,0,0
Beverages,Red Robin,"Ecco Domani  Pinot Grigio, 9oz","Ecco Domani  Pinot Grigio, 9oz, Wine",200,0,0,0,0,0,5,0,1,0
Burgers,Red Robin,The MadLove Burger,"The MadLove Burger, Bottomless Steak Fries, Red Robin's Finest Burgers",1060,57,25,2,175,1410,71,5,27,65
Burgers,Red Robin,Veggie Burger,"Veggie Burger, Bottomless Steak Fries, Gourmet Burgers",750,44,12,0.5,40,1240,69,12,14,24
Desserts,Red Robin,Sundae,"Sundae, Kids Menu",310,7,70,0.5,20,45,58,1,42,6
Burgers,Red Robin,Guacamole Bacon,"Guacamole Bacon, Bottomless Steak Fries, Gourmet Burgers",920,57,19,1.5,150,940,50,4,11,52
Burgers,Red Robin,Royal Red Robin,"Royal Red Robin, Bottomless Steak Fries, Gourmet Burgers",1100,77,24,2,345,1450,48,2,11,55
Burgers,Red Robin,Sautéed ’Shroom,"Sautéed ’Shroom, Bottomless Steak Fries, Gourmet Burgers",770,40,17,1.5,120,1050,53,7,10,48
Baked Goods,Red Robin,Brioche,"Brioche, Fun w/ Buns",220,3.5,1.5,0,0,370,41,1,7,7
Salads,Red Robin,House Salad,"House Salad, Salads",100,5,2.5,0,15,160,9,2,3,5
Salads,Red Robin,Southwest Salad,"Southwest Salad, Salads",910,61,19,1,175,1850,47,12,12,50
Beverages,Red Robin,"Angry Orchard  Hard Cider, 16 oz","Angry Orchard  Hard Cider, 16 oz, Beer",260,0,0,0,0,15,33,0,27,0
Beverages,Red Robin,"Angry Orchard  Hard Cider, 22 oz","Angry Orchard  Hard Cider, 22 oz, Beer",360,0,0,0,0,20,45,0,37,0
Beverages,Red Robin,"Angry Orchard  Rose Cider, 12 oz","Angry Orchard  Rose Cider, 12 oz, Beer",170,0,0,0,0,15,17,1,13,0
Beverages,Red Robin,"Angry Orchard  Rose Cider, 16oz","Angry Orchard  Rose Cider, 16oz, Beer",230,0,0,0,0,20,23,1,17,0
Beverages,Red Robin,"Blue Moon  Belgian White, 16oz","Blue Moon  Belgian White, 16oz, Beer",220,0,0,0,0,20,19,0,14,3
Beverages,Red Robin,"Bud Light, 16oz","Bud Light, 16oz, Beer",140,0,0,0,0,15,6,0,0,1
Beverages,Red Robin,"Bud Light, 22oz","Bud Light, 22oz, Beer",190,0,0,0,0,20,8,0,0,2
Beverages,Red Robin,"Coors Light, 16oz","Coors Light, 16oz, Beer",140,0,0,0,0,15,7,0,0,1
Beverages,Red Robin,"Coors Light, 22oz","Coors Light, 22oz, Beer",190,0,0,0,0,20,9,0,0,2
Beverages,Red Robin,"Corona Extra, 16oz","Corona Extra, 16oz, Beer",200,0,0,0,0,0,19,0,0,2
Beverages,Red Robin,"Guinness, 14.9oz Can","Guinness, 14.9oz Can, Beer",160,0,0,0,0,10,0,0,0,1
Beverages,Red Robin,"Guinness, 16oz","Guinness, 16oz, Beer",170,0,0,0,0,15,0,0,0,1
Beverages,Red Robin,"Guinness, 22oz","Guinness, 22oz, Beer",230,0,0,0,0,15,0,0,0,2
Beverages,Red Robin,"Heineken, 16oz","Heineken, 16oz, Beer",190,0,0,0,0,10,15,0,3,1
Beverages,Red Robin,"Lagunitas IPA, 16oz","Lagunitas IPA, 16oz, Beer",240,0,0,0,0,20,18,0,0,3
Beverages,Red Robin,"Michelob Ultra, 16oz","Michelob Ultra, 16oz, Beer",130,0,0,0,0,20,4,0,0,1
Beverages,Red Robin,"Miller Lite, 16oz","Miller Lite, 16oz, Beer",130,0,0,0,0,5,4,0,0,1
Beverages,Red Robin,"Miller Lite, 22oz","Miller Lite, 22oz, Beer",180,0,0,0,0,10,6,0,0,2
Beverages,Red Robin,"Samuel Adams Boston Lager, 16oz","Samuel Adams Boston Lager, 16oz, Beer",230,0,0,0,0,30,25,1,3,2
Beverages,Red Robin,"Samuel Adams Boston Lager, 22oz","Samuel Adams Boston Lager, 22oz, Beer",320,0,0,0,0,40,34,1,4,3
Beverages,Red Robin,"Stella Artois, 16oz","Stella Artois, 16oz, Beer",190,0,0,0,0,60,16,0,3,1
Beverages,Red Robin,"Stella Artois, 16oz","Stella Artois, 16oz, Beer",270,0,0,0,0,85,22,0,4,2
Appetizers & Sides,Red Robin,Red’s Bold Boneless Wings with Buzz Sauce,"Red’s Bold Boneless Wings with Buzz Sauce, Appetizers",990,55,29,0.5,115,3700,70,15,3,23
Appetizers & Sides,Red Robin,Red’s Bold Boneless Wings with Whiskey River Sauce,"Red’s Bold Boneless Wings with Whiskey River Sauce, Appetizers",1010,42,21,0.5,110,2780,103,15,30,23
Appetizers & Sides,Red Robin,Red’s Bold Boneless Wings with Island Heat Sauce,"Red’s Bold Boneless Wings with Island Heat Sauce, Appetizers",960,63,21,0.5,110,2180,102,15,34,21
Appetizers & Sides,Red Robin,Red’s Bold Boneless Wings with Banzai Sauce,"Red’s Bold Boneless Wings with Banzai Sauce, Appetizers",920,37,20,0.5,110,3080,93,14,24,23
Appetizers & Sides,Red Robin,Bone-In Bar Wings with Buzz Sauce,"Bone-In Bar Wings with Buzz Sauce, Appetizers",1260,88,37,0.5,475,3050,25,7,3,93
Appetizers & Sides,Red Robin,Bone-In Bar Wings with Whiskey River Sauce,"Bone-In Bar Wings with Whiskey River Sauce, Appetizers",1280,76,30,0.5,465,2140,58,7,30,93
Appetizers & Sides,Red Robin,Bone-In Bar Wings with Island Heat Sauce,"Bone-In Bar Wings with Island Heat Sauce, Appetizers",1230,96,29,0.5,465,1530,57,7,33,91
Appetizers & Sides,Red Robin,Bone-In Bar Wings with Banzai Sauce,"Bone-In Bar Wings with Banzai Sauce, Appetizers",1190,70,29,0.5,465,2430,48,6,24,93
Fried Potatoes,Red Robin,Sweet Potato Fries,"Sweet Potato Fries, Substitutions & Sides",460,23,21,0,0,750,59,8,21,4
Beverages,Red Robin,"Coca Cola  Zero, Adult","Coca Cola  Zero, Adult, Bottomless Beverages",0,0,0,0,0,35,0,0,0,0
Burgers,Red Robin,The Master Cheese,"The Master Cheese, Bottomless Steak Fries, Red Robin's Finest Burgers",790,45,19,1.5,140,1560,48,2,10,47
Burgers,Red Robin,Keep It Simple w/ Veggie,"Keep It Simple w/ Veggie, Bottomless Steak Fries, Gourmet Burgers",380,9,2,0,0,1300,63,10,15,15
Burgers,Red Robin,Veggie Vegan Burger w/ Steamed Broccoli,"Veggie Vegan Burger w/ Steamed Broccoli, Gourmet Burgers",260,11,1.5,0,0,640,34,14,11,13
Baked Goods,Red Robin,Tavern Bun,"Tavern Bun, Fun w/ Buns",160,2.5,0,10,0,320,28,0,3,6
Baked Goods,Red Robin,Croissant,"Croissant, Fun w/ Buns",330,15,9,0.5,0,390,41,1,6,7
Toppings & Ingredients,Red Robin,Lettuce Wrap Your Burger,"Lettuce Wrap Your Burger, Fun w/ Buns",15,0,0,0,0,10,3,1,2,1
Toppings & Ingredients,Red Robin,Add Bacon Bits,"Add Bacon Bits, Substitutions & Sides",140,9,3.5,0,35,430,3,0,3,12
Toppings & Ingredients,Red Robin,Onion Straws,"Onion Straws, Substitutions & Sides",200,14,2.5,0,0,100,16,1,3,2
Toppings & Ingredients,Red Robin,Red Onion,"Red Onion, Substitutions & Sides",10,0,0,0,0,0,3,0,1,0
Toppings & Ingredients,Red Robin,Pickle Slices,"Pickle Slices, Substitutions & Sides",5,0,0,0,0,610,2,0,0,0
Toppings & Ingredients,Red Robin,Red’s Pickle Relish,"Red’s Pickle Relish, Substitutions & Sides",90,0,0,0,0,500,22,0,20,0
Toppings & Ingredients,Red Robin,Sautéed Mushrooms,"Sautéed Mushrooms, Substitutions & Sides",140,7,2.5,0,0,410,13,5,3,7
Toppings & Ingredients,Red Robin,Sautéed Onions,"Sautéed Onions, Substitutions & Sides",25,1.5,0,0,0,0,2,0,2,0
Toppings & Ingredients,Red Robin,Cucumber Slices (three slices),"Cucumber Slices (three slices), Substitutions & Sides",0,0,0,0,0,0,0,0,0,0
Toppings & Ingredients,Red Robin,Tomato (two slices),"Tomato (two slices), Substitutions & Sides",5,0,0,0,0,0,1,0,0,0
Toppings & Ingredients,Red Robin,Fried Egg,"Fried Egg, Substitutions & Sides",90,7,2,0,185,95,0,0,0,6
Toppings & Ingredients,Red Robin,Grilled Chicken Patty,"Grilled Chicken Patty, Pick Your Protein",120,1.5,0.5,0,90,620,0,1,0,27
Toppings & Ingredients,Red Robin,Tavern Patty,"Tavern Patty, Pick Your Protein",130,9,3.5,0.5,40,40,0,0,0,12
Toppings & Ingredients,Red Robin,Turkey Patty,"Turkey Patty, Pick Your Protein",230,15,4,0,80,550,2,0,0,21
Toppings & Ingredients,Red Robin,Impossible  Burger Patty,"Impossible  Burger Patty, Pick Your Protein",240,14,8,0,0,0,11,5,0,19
Toppings & Ingredients,Red Robin,Chipotle Aioli,"Chipotle Aioli, Dipping Sauces",410,44,7,0.5,25,390,5,0,2,0
Toppings & Ingredients,Red Robin,Island Heat Sauce,"Island Heat Sauce, Dipping Sauces",130,25,0,0,0,230,31,0,29,0
Toppings & Ingredients,Red Robin,Bistro Sauce,"Bistro Sauce, Dipping Sauces",140,13,1.5,0,5,440,6,0,2,0
Toppings & Ingredients,Red Robin,Teriyaki Sauce,"Teriyaki Sauce, Dipping Sauces",100,0,0,0,0,1130,24,0,20,2
Toppings & Ingredients,Red Robin,Whiskey River BBQ Sauce,"Whiskey River BBQ Sauce, Dipping Sauces",130,0.5,0,0,0,800,31,1,28,1
Sandwiches,Red Robin,Simply Grilled Chicken,"Simply Grilled Chicken, Bottomless Steak Fries, Sandwiches & Wraps",370,6,2,0,90,1580,46,5,10,35
Burgers,Red Robin,Haystack Tavern Double,"Haystack Tavern Double, Tavern Burgers",690,42,15,11,120,1280,40,0,9,37
Burgers,Red Robin,The Big Haystack,"The Big Haystack, Tavern Burgers",920,58,19,1.5,130,1470,61,3,16,40
Burgers,Red Robin,"Red’s Cheeseburger, Beef","Red’s Cheeseburger, Beef, Choice of Side, Kids Menu",360,17,7,11,60,1100,32,1,5,22
Burgers,Red Robin,"Red’s Cheeseburger, Chicken","Red’s Cheeseburger, Chicken, Choice of Side, Kids Menu",350,9,3.5,10,105,1680,32,2,6,37
Burgers,Red Robin,"Red’s Cheeseburger, Veggie","Red’s Cheeseburger, Veggie, Choice of Side, Kids Menu",360,12,3.5,10,15,1400,49,8,10,16
Burgers,Red Robin,"Red’s Burger, Beef","Red’s Burger, Beef, Choice of Side, Kids Menu",290,12,3.5,10,40,360,28,0,3,18
Burgers,Red Robin,"Red’s Burger, Chicken","Red’s Burger, Chicken, Choice of Side, Kids Menu",280,4,0.5,10,90,940,29,1,4,33
Burgers,Red Robin,"Red’s Burger, Turkey","Red’s Burger, Turkey, Choice of Side, Kids Menu",390,17,4,10,80,870,30,0,3,27
Burgers,Red Robin,"Red’s Burger, Veggie","Red’s Burger, Veggie, Choice of Side, Kids Menu",290,7,0.5,10,0,660,45,7,8,13
Entrees,Red Robin,Grilled Chicken Dip'Ns Plain,"Grilled Chicken Dip'Ns Plain, Choice of Side, Kids Menu",120,1.5,0.5,0,90,620,0,1,0,27
Entrees,Red Robin,Grilled Chicken Dip'Ns w/ BBQ Sauce,"Grilled Chicken Dip'Ns w/ BBQ Sauce, Choice of Side, Kids Menu",250,2,0.5,0,90,1420,32,2,28,28
Entrees,Red Robin,Grilled Chicken Dip'Ns w/ Ranch,"Grilled Chicken Dip'Ns w/ Ranch, Choice of Side, Kids Menu",380,28,5,0.5,110,1000,5,1,3,29
Entrees,Red Robin,Grilled Chicken Dip'Ns w/ Teriyaki Sauce,"Grilled Chicken Dip'Ns w/ Teriyaki Sauce, Choice of Side, Kids Menu",220,1.5,0.5,0,90,1750,24,1,21,29
Appetizers & Sides,Red Robin,Carrots,"Carrots, Kids Menu",15,0,0,0,0,30,4,1,2,0
Beverages,Red Robin,"Lagunitas IPA, 22oz","Lagunitas IPA, 22oz, Beer",330,0,0,0,0,25,25,0,0,5
Beverages,Red Robin,"Miller Lite, 12oz","Miller Lite, 12oz, Beer",100,0,0,0,0,0,3,0,0,1
Beverages,Red Robin,"New Belgium  Fat Tire, 22oz","New Belgium  Fat Tire, 22oz, Beer",260,0,0,0,0,10,17,4,0,4
Beverages,Red Robin,"Samuel Adams Cold Snap, 12oz","Samuel Adams Cold Snap, 12oz, Beer",170,0,0,0,0,20,14,1,0,2
Beverages,Red Robin,"Samuel Adams Cold Snap, 16oz","Samuel Adams Cold Snap, 16oz, Beer",230,0,0,0,0,25,19,1,0,3
Beverages,Red Robin,"Samuel Adams Cold Snap, 22oz","Samuel Adams Cold Snap, 22oz, Beer",310,0,0,0,0,35,26,2,0,4
Beverages,Red Robin,"Samuel Adams Fresh as Helles, 12oz","Samuel Adams Fresh as Helles, 12oz, Beer",180,0,0,0,0,25,17,0,0,2
Beverages,Red Robin,"Samuel Adams Fresh as Helles, 16oz","Samuel Adams Fresh as Helles, 16oz, Beer",240,0,0,0,0,30,22,1,1,3
Beverages,Red Robin,"Samuel Adams Fresh as Helles, 22oz","Samuel Adams Fresh as Helles, 22oz, Beer",330,0,0,0,0,40,30,1,1,4
Beverages,Red Robin,"Sam Adams  Hopscape, 12oz","Sam Adams  Hopscape, 12oz, Beer",170,0,0,0,0,20,13,2,0,2
Beverages,Red Robin,"Sam Adams  Hopscape, 16oz","Sam Adams  Hopscape, 16oz, Beer",220,0,0,0,0,25,17,2,0,3
Beverages,Red Robin,"Sam Adams  Hopscape, 22oz","Sam Adams  Hopscape, 22oz, Beer",300,0,0,0,0,35,23,3,0,4
Beverages,Red Robin,"Sam Adams  OctoberFest, 12oz","Sam Adams  OctoberFest, 12oz, Beer",180,0,0,0,0,20,19,0,0,2
Beverages,Red Robin,"Sam Adams  OctoberFest, 16oz","Sam Adams  OctoberFest, 16oz, Beer",240,0,0,0,0,25,25,1,1,2
Beverages,Red Robin,"Sam Adams  OctoberFest, 22oz","Sam Adams  OctoberFest, 22oz, Beer",330,0,0,0,0,35,34,1,1,3
Beverages,Red Robin,"Sam Adams  Summer Ale, 12oz","Sam Adams  Summer Ale, 12oz, Beer",170,0,0,0,0,15,14,2,0,2
Beverages,Red Robin,"Sam Adams  Summer Ale, 16oz","Sam Adams  Summer Ale, 16oz, Beer",220,0,0,0,0,20,18,2,0,3
Beverages,Red Robin,"Sam Adams  Summer Ale, 22oz","Sam Adams  Summer Ale, 22oz, Beer",300,0,0,0,0,30,25,3,0,4
Beverages,Red Robin,"Sam Adams  Winter Lager, 12oz","Sam Adams  Winter Lager, 12oz, Beer",180,0,0,0,0,20,15,2,0,2
Beverages,Red Robin,"Sam Adams  Winter Lager, 16oz","Sam Adams  Winter Lager, 16oz, Beer",240,0,0,0,0,25,20,2,0,3
Beverages,Red Robin,"Sam Adams  Winter Lager, 22oz","Sam Adams  Winter Lager, 22oz, Beer",330,0,0,0,0,35,28,3,0,4
Beverages,Red Robin,"Red Robin 1969 Lager, 16oz","Red Robin 1969 Lager, 16oz, Beer",180,0,0,0,0,0,14,1,0,3
Beverages,Red Robin,"Red Robin 1969 Lager, 22oz","Red Robin 1969 Lager, 22oz, Beer",250,0,0,0,0,0,19,2,0,4
Beverages,Red Robin,"Angry Orchard  Hard Cider, 12 oz Bottle","Angry Orchard  Hard Cider, 12 oz Bottle, Beer",200,0,0,0,0,10,25,0,20,0
Burgers,Red Robin,Monster Burger,"Monster Burger, American Cheese, Bottomless Steak Fries, Gourmet Burgers",1220,77,31,3,255,2840,60,4,20,73
Appetizers & Sides,Red Robin,Steamed Broccoli,"Steamed Broccoli, Substitutions & Sides",30,0.5,0,0,0,30,6,3,2,3
Beverages,Red Robin,"Minute Maid  Lemonade, Adult","Minute Maid  Lemonade, Adult, Bottomless Beverages",140,0,0,0,0,20,36,0,35,0
Beverages,Red Robin,Peach Iced Tea,"Peach Iced Tea, Bottomless Beverages",180,0,0,0,0,0,47,0,43,0
Beverages,Red Robin,Raspberry Iced Tea,"Raspberry Iced Tea, Bottomless Beverages",180,0,0,0,0,0,45,0,45,0
Beverages,Red Robin,"Ecco Domani  Pinot Grigio, 5oz","Ecco Domani  Pinot Grigio, 5oz, Wine",110,0,0,0,0,0,3,0,0,0
Beverages,Red Robin,"Malt (Chocolate), Monster","Malt (Chocolate), Monster, Milkshakes & Malts",1080,39,25,1.5,150,430,160,3,135,22
Toppings & Ingredients,Red Robin,Crispy Chicken Patty,"Crispy Chicken Patty, Pick Your Protein",430,26,5,0,65,1070,21,2,0,27
Toppings & Ingredients,Red Robin,"Bacon Add 10""","Bacon Add 10"", Donatos Pizza",300,20,7,0,75,890,6,0,6,25
Toppings & Ingredients,Red Robin,"Bacon Add 14""","Bacon Add 14"", Donatos Pizza",570,38,14,0,145,1710,12,0,11,48
Appetizers & Sides,Red Robin,Yukon Chips,"Yukon Chips, Kids Menu",250,18,15,0,0,210,20,4,0,2
Beverages,Red Robin,Fresh-Brewed Iced Tea,"Fresh-Brewed Iced Tea, Bottomless Beverages",0,0,0,0,0,0,0,0,0,0
Toppings & Ingredients,Red Robin,Salmon Fillet,"Salmon Fillet, Pick Your Protein",280,19,4.5,0,0,480,2,0,0,33
Beverages,Red Robin,"Blue Moon  Belgian White, 22oz","Blue Moon  Belgian White, 22oz, Beer",310,0,0,0,0,30,26,0,20,3
Beverages,Red Robin,"Fresh-Brewed Tea, Sugar Free Peach","Fresh-Brewed Tea, Sugar Free Peach, Bottomless Beverages",0,0,0,0,0,0,8,0,0,0
Beverages,Red Robin,"Fresh-Brewed Tea, Sugar Free Raspberry","Fresh-Brewed Tea, Sugar Free Raspberry, Bottomless Beverages",0,0,0,0,0,0,8,0,0,0
Beverages,Red Robin,Fresh-Brewed Sweet Tea,"Fresh-Brewed Sweet Tea, Bottomless Beverages",120,0,0,0,0,0,32,0,32,0
Beverages,Red Robin,"Fresh-Brewed Sweet Tea, Peach","Fresh-Brewed Sweet Tea, Peach, Bottomless Beverages",290,0,0,0,0,0,75,0,72,0
Beverages,Red Robin,"Fresh-Brewed Sweet Tea, Raspberry","Fresh-Brewed Sweet Tea, Raspberry, Bottomless Beverages",290,0,0,0,0,0,73,0,73,0
Beverages,Red Robin,"Fresh-Brewed Sweet Tea, Sugar Free Peach","Fresh-Brewed Sweet Tea, Sugar Free Peach, Bottomless Beverages",110,0,0,0,0,0,36,0,29,0
Beverages,Red Robin,"Fresh-Brewed Sweet Tea, Sugar Free Raspberry","Fresh-Brewed Sweet Tea, Sugar Free Raspberry, Bottomless Beverages",110,0,0,0,0,0,36,0,29,0
Beverages,Red Robin,Lemonade with Peach Flavor,"Lemonade with Peach Flavor, Bottomless Beverages",300,0,0,0,0,15,79,0,75,0
Beverages,Red Robin,Lemonade with Raspberry Flavor,"Lemonade with Raspberry Flavor, Bottomless Beverages",300,0,0,0,0,15,78,0,76,0
Beverages,Red Robin,Lemonade with Sugar Free Peach Flavor,"Lemonade with Sugar Free Peach Flavor, Bottomless Beverages",120,0,0,0,0,15,38,0,32,0
Beverages,Red Robin,Lemonade with Sugar Free Raspberry Flavor,"Lemonade with Sugar Free Raspberry Flavor, Bottomless Beverages",120,0,0,0,0,15,38,0,32,0
Burgers,Red Robin,Impossible Burger,"Impossible Burger, American Cheese, Bottomless Steak Fries, Gourmet Burgers",760,41,17,0.5,40,1810,68,8,19,33
Beverages,Red Robin,"Angry Orchard  Rose Cider, 22oz","Angry Orchard  Rose Cider, 22oz, Beer",310,0,0,0,0,25,31,2,24,0
Beverages,Red Robin,"Heineken, 22oz","Heineken, 22oz, Beer",260,0,0,0,0,15,21,0,4,1
Beverages,Red Robin,"Michelob Ultra, 22oz","Michelob Ultra, 22oz, Beer",170,0,0,0,0,30,6,0,0,2
Beverages,Red Robin,"Modelo Especial, 12oz","Modelo Especial, 12oz, Beer",140,0,0,0,0,20,14,0,0,1
Beverages,Red Robin,"Modelo Especial, 16oz","Modelo Especial, 16oz, Beer",190,0,0,0,0,25,18,0,0,1
Beverages,Red Robin,"New Belgium  Fat Tire, 12oz","New Belgium  Fat Tire, 12oz, Beer",140,0,0,0,0,0,9,2,0,2
Beverages,Red Robin,"New Belgium  Fat Tire, 16oz","New Belgium  Fat Tire, 16oz, Beer",190,0,0,0,0,5,12,3,0,3
Beverages,Red Robin,"Truly  Wild Berry Hard Seltzer, 12oz Can","Truly  Wild Berry Hard Seltzer, 12oz Can, Beer",100,0,0,0,0,0,2,0,1,0
Beverages,Red Robin,"14 Hands  Merlot, 5oz","14 Hands  Merlot, 5oz, Wine",120,0,0,0,0,0,4,0,1,0
Beverages,Red Robin,"14 Hands  Merlot, 6oz","14 Hands  Merlot, 6oz, Wine",150,0,0,0,0,0,5,0,1,0
Beverages,Red Robin,"14 Hands  Merlot, 9oz","14 Hands  Merlot, 9oz, Wine",220,0,0,0,0,5,8,0,2,0
Beverages,Red Robin,"Cupcake Vineyards  Chardonnay, 5oz","Cupcake Vineyards  Chardonnay, 5oz, Wine",130,0,0,0,0,10,3,0,1,0
Beverages,Red Robin,"Cupcake Vineyards  Chardonnay, 6oz","Cupcake Vineyards  Chardonnay, 6oz, Wine",160,0,0,0,0,10,4,0,1,0
Beverages,Red Robin,"Cupcake Vineyards  Chardonnay, 9oz","Cupcake Vineyards  Chardonnay, 9oz, Wine",230,0,0,0,0,20,5,0,2,0
Beverages,Red Robin,"Dark Horse Cabernet Sauvignon, 5oz","Dark Horse Cabernet Sauvignon, 5oz, Wine",140,0,0,0,0,0,4,0,0,0
Beverages,Red Robin,"Dark Horse Cabernet Sauvignon, 6oz","Dark Horse Cabernet Sauvignon, 6oz, Wine",160,0,0,0,0,0,5,0,0,0
Beverages,Red Robin,"Dark Horse Cabernet Sauvignon, 9oz","Dark Horse Cabernet Sauvignon, 9oz, Wine",240,0,0,0,0,0,8,0,0,0
Toppings & Ingredients,Red Robin,Campfire Mayo,"Campfire Mayo, Dipping Sauces",320,28,4.5,0.5,20,520,16,0,12,0
Toppings & Ingredients,Red Robin,Fresh Salsa,"Fresh Salsa, Dipping Sauces",15,0,0,0,0,260,3,0,2,0
Toppings & Ingredients,Red Robin,Gourmet Burger Patty,"Gourmet Burger Patty, Pick Your Protein",290,20,8,1,90,80,0,0,0,27
Toppings & Ingredients,Red Robin,Cheddar (one slice),"Cheddar (one slice), Cheeses",110,9,5,0.5,30,180,0,0,0,7
Burgers,Red Robin,"Red’s Cheeseburger, Turkey","Red’s Cheeseburger, Turkey, Choice of Side, Kids Menu",460,22,7,10,95,1610,33,1,5,30
Desserts,Red Robin,Fudge Stuffed Chocolate Chip Cookie (per cookie),"Fudge Stuffed Chocolate Chip Cookie (per cookie), Desserts",330,14,9,0,40,350,50,2,27,3
Toppings & Ingredients,Red Robin,"10"" Cauliflower Base (Crust, Sauce, Cheese, Romano Mix)","10"" Cauliflower Base (Crust, Sauce, Cheese, Romano Mix), Donatos Pizza",940,40,23,1.5,125,2060,103,8,10,43
Toppings & Ingredients,Red Robin,"10"" Famous Thin Base (Crust, Sauce, Cheese, Romano Mix)","10"" Famous Thin Base (Crust, Sauce, Cheese, Romano Mix), Donatos Pizza",1270,40,16,1,80,3180,168,11,14,56
Toppings & Ingredients,Red Robin,"12"" GF Base (Crust, Sauce, Cheese, Romano Mix)","12"" GF Base (Crust, Sauce, Cheese, Romano Mix), Donatos Pizza",1340,55,27,1.5,115,2960,167,10,28,45
Toppings & Ingredients,Red Robin,"14"" Famous Thin Base (Crust, Sauce, Cheese, Romano Mix)","14"" Famous Thin Base (Crust, Sauce, Cheese, Romano Mix), Donatos Pizza",1760,68,31,3.5,160,4470,199,16,20,85
Toppings & Ingredients,Red Robin,"Bacon Add 12"" GF","Bacon Add 12"" GF, Donatos Pizza",500,33,12,0,125,1500,11,0,10,43
Toppings & Ingredients,Red Robin,"Banana Pepper Add 10""","Banana Pepper Add 10"", Donatos Pizza",10,0,0,0,0,950,2,0,1,0
Toppings & Ingredients,Red Robin,"Banana Pepper Add 12"" GF","Banana Pepper Add 12"" GF, Donatos Pizza",15,0,0,0,0,1350,3,1,2,0
Toppings & Ingredients,Red Robin,"Banana Pepper Add 14""","Banana Pepper Add 14"", Donatos Pizza",25,0,0,0,0,1890,5,1,3,0
Toppings & Ingredients,Red Robin,"Chicken Add 10""","Chicken Add 10"", Donatos Pizza",130,2.5,1,0,65,630,2,0,0,22
